Time,SpeedMps,RPM,PowerW,Torque,Efficiency_Percent,PowerLoss_W,Power Pos,Power Loss Pos,Power Loss 5% Drive loss,J,Cumulation,Temp Rise,Temp
7.6,13.68,2234.170854,34268.9375,146.4723467,96.65060577,1147.801814,34268.9375,1147.801814,1208.212436,48.32849744,4253.921685,0.015855806,1.395643598
7.64,14.02,2289.698492,34140.25,142.3835382,96.90213996,1057.617162,34140.25,1057.617162,1113.281223,44.53124891,4298.452934,0.01460999,1.410253587
7.68,14.16,2312.562814,14301.35,59.054756,94.31618466,812.8623253,14301.35,812.8623253,855.6445529,34.22578212,4332.678716,0.011228931,1.421482518
7.72,14.27,2330.527638,11336.4625,46.45095852,92.88817509,806.2293637,11336.4625,806.2293637,848.6624882,33.94649953,4366.625216,0.011137303,1.432619821
7.76,14.45,2359.924623,18739.8,75.82950168,95.82816738,781.7930895,18739.8,781.7930895,822.9400942,32.91760377,4399.54282,0.010799739,1.44341956
7.8,14.43,2356.658291,-2093.8,-8.484181719,84.78751057,-318.5191038,0,0,0,0,4399.54282,0,1.44341956
7.84,14.19,2317.462312,-24899.4,-102.6000527,84.80638163,-3783.119811,0,0,0,0,4399.54282,0,1.44341956
7.88,13.78,2250.502513,-41570.4125,-176.3909153,84.82485151,-6308.371826,0,0,0,0,4399.54282,0,1.44341956
7.92,13.47,2199.874372,-30622.1875,-132.9259317,84.82742752,-4646.173594,0,0,0,0,4399.54282,0,1.44341956
7.96,13.13,2144.346734,-32784.5,-145.9973375,84.81875869,-4977.094058,0,0,0,0,4399.54282,0,1.44341956
8,12.89,2105.150754,-22637.4,-102.6868247,84.80534472,-3439.674895,0,0,0,0,4399.54282,0,1.44341956
8.04,12.83,2095.351759,-5594.1,-25.49439243,84.80092704,-850.2513402,0,0,0,0,4399.54282,0,1.44341956
8.08,12.86,2100.251256,2793.7875,12.70262563,87.39312942,352.2091745,2793.7875,352.2091745,370.7464995,14.82985998,4414.37268,0.00486544,1.448285
8.12,12.88,2103.517588,1866.15,8.471723709,86.57119074,250.6017239,1866.15,250.6017239,263.7912883,10.55165153,4424.924331,0.003461828,1.451746828
8.16,12.64,2064.321608,-22202.4,-102.7055579,84.78503689,-3378.08697,0,0,0,0,4424.924331,0,1.451746828
8.2,12.44,2031.658291,-18183,-85.46459834,84.76388556,-2770.382689,0,0,0,0,4424.924331,0,1.451746828
8.24,12.25,2000.628141,-17005.2375,-81.16853555,84.7401253,-2594.977935,0,0,0,0,4424.924331,0,1.451746828
8.28,12.14,1982.663317,-9725.5125,-46.84194362,84.72465078,-1485.605998,0,0,0,0,4424.924331,0,1.451746828
8.32,12.13,1981.030151,-879.7875,-4.240900506,84.72312903,-134.4040012,0,0,0,0,4424.924331,0,1.451746828
8.36,12.18,1989.19598,4406.1875,21.15226035,88.80018388,493.484898,4406.1875,493.484898,519.4577874,20.77831149,4445.702643,0.006817031,1.458563859
8.4,12.26,2002.261307,7087.6,33.80257824,90.81371045,651.087458,7087.6,651.087458,685.3552189,27.41420876,4473.116851,0.008994163,1.467558022
8.44,12.36,2018.592965,8924.75,42.22004445,91.99395306,714.5196747,8924.75,714.5196747,752.1259734,30.08503894,4503.20189,0.00987042,1.477428442
8.48,12.58,2054.522613,19889.65,92.44588774,96.26366482,743.1439899,19889.65,743.1439899,782.2568315,31.29027326,4534.492164,0.010265838,1.487694279
8.52,12.83,2095.351759,23027.8125,104.9462986,96.73764043,751.2500451,23027.8125,751.2500451,790.7895212,31.63158085,4566.123744,0.010377815,1.498072095
8.56,13.09,2137.81407,24429.6,109.1233794,96.90340905,756.4847834,24429.6,756.4847834,796.299772,31.85199088,4597.975735,0.010450128,1.508522223
8.6,13.19,2154.145729,9526.5,42.2308355,92.18492511,744.503109,9526.5,744.503109,783.6874832,31.34749933,4629.323235,0.010284613,1.518806836
8.64,13.13,2144.346734,-5724.6,-25.49303355,84.81875869,-869.0653402,0,0,0,0,4629.323235,0,1.518806836
8.68,13.12,2142.713568,-951.5625,-4.240768653,84.81834082,-144.4629756,0,0,0,0,4629.323235,0,1.518806836
8.72,13.24,2162.311558,11466.6,50.6393095,93.23350997,775.8863459,11466.6,775.8863459,816.7224693,32.66889877,4661.992133,0.010718143,1.529524978
8.76,13.53,2209.673367,28141.9625,121.6179506,97.12132343,810.11608,28141.9625,810.11608,852.7537684,34.11015074,4696.102284,0.011190994,1.540715973
8.8,13.85,2261.934673,31760.8,134.0857906,97.07077044,930.3467413,31760.8,930.3467413,979.3123593,39.17249437,4735.274779,0.012851868,1.553567841
8.84,14.19,2317.462312,34559.3,142.4044757,96.9524051,1053.227464,34559.3,1053.227464,1108.660489,44.34641955,4779.621198,0.01454935,1.568117191
8.88,14.45,2359.924623,26993.2,109.2264007,97.29966602,728.9065529,26993.2,728.9065529,767.2700557,30.69080223,4810.312,0.010069161,1.578186352
8.92,14.6,2384.422111,15795.9375,63.26064976,94.7942865,822.2912506,15795.9375,822.2912506,865.5697375,34.6227895,4844.93479,0.011359183,1.589545535
8.96,14.8,2417.085427,21315,84.21020393,96.4371343,759.4248231,21315,759.4248231,799.3945507,31.97578203,4876.910572,0.010490742,1.600036277
9,15.09,2464.447236,31421.8625,121.7541524,97.53843907,773.4682917,31421.8625,773.4682917,814.1771492,32.56708597,4909.477658,0.010684739,1.610721016
9.04,15.51,2533.040201,46588.5,175.6337715,95.51454625,2089.705621,46588.5,2089.705621,2199.690127,87.98760509,4997.465263,0.028867325,1.639588341
9.08,16,2613.065327,55969.6375,204.5378134,92.99443431,3920.989719,55969.6375,3920.989719,4127.357599,165.094304,5162.559567,0.054164798,1.693753139
9.12,16.21,2647.361809,24519.8625,88.44557569,96.83884237,775.111504,24519.8625,775.111504,815.9068463,32.63627385,5195.195841,0.010707439,1.704460578
9.16,16.24,2652.261307,3528.9375,12.70571294,87.23528493,450.4588168,3528.9375,450.4588168,474.1671756,18.96668702,5214.162528,0.006222666,1.710683244
9.2,16.16,2639.19598,-9396,-33.99716861,84.47818814,-1458.429442,0,0,0,0,5214.162528,0,1.710683244
9.24,16.13,2634.296482,-3511.5375,-12.7292859,84.48599546,-544.7800871,0,0,0,0,5214.162528,0,1.710683244
9.28,16.07,2624.497487,-7003.5,-25.48240148,84.50161009,-1085.429737,0,0,0,0,5214.162528,0,1.710683244
9.32,16.03,2617.964824,-4654.5,-16.97776859,84.51190397,-720.8934299,0,0,0,0,5214.162528,0,1.710683244
9.36,15.93,2601.633166,-11585.5,-42.52458688,84.53670804,-1791.49969,0,0,0,0,5214.162528,0,1.710683244
9.4,15.84,2586.934673,-10364.9625,-38.26076555,84.55807862,-1600.54936,0,0,0,0,5214.162528,0,1.710683244
9.44,16.18,2642.462312,39464.65,142.6168486,97.40545454,1023.928285,39464.65,1023.928285,1077.819247,43.11276989,5257.275298,0.01414461,1.724827854
9.48,16.52,2697.98995,40302.75,142.6480158,97.45841219,1024.329781,40302.75,1024.329781,1078.241874,43.12967497,5300.404973,0.014150156,1.738978009
9.52,16.73,2732.286432,25311.5625,88.46349875,96.86365712,793.8573892,25311.5625,793.8573892,835.6393571,33.42557428,5333.830547,0.010966396,1.749944405
9.56,16.86,2753.517588,15829.2875,54.89653007,93.9371779,959.7015409,15829.2875,959.7015409,1010.212148,40.40848593,5374.239033,0.013257377,1.763201782
9.6,16.96,2769.849246,12259.75,42.2665562,92.25928391,948.9924402,12259.75,948.9924402,998.9394108,39.95757643,5414.196609,0.013109441,1.776311224
9.64,17.09,2791.080402,16046.0625,54.8993894,93.91399011,976.5649506,16046.0625,976.5649506,1027.963106,41.11852424,5455.315133,0.013490329,1.789801553
9.68,17.21,2810.678392,14920.5,50.69248766,93.3760578,988.3252959,14920.5,988.3252959,1040.342417,41.61369667,5496.92883,0.013652788,1.803454341
9.72,17.43,2846.60804,27625.4,92.67280011,97.09285574,803.1102313,27625.4,803.1102313,845.3791909,33.81516763,5530.743998,0.011094215,1.814548556
9.76,17.66,2884.170854,29256.2875,96.86560903,97.28762899,793.5390609,29256.2875,793.5390609,835.3042746,33.41217099,5564.156169,0.010961998,1.825510554
9.8,17.94,2929.899497,36134,117.7700065,97.84654863,778.128118,36134,778.128118,819.0822294,32.76328918,5596.919458,0.010749111,1.836259665
9.84,18.15,2964.19598,27473.5125,88.50721102,96.82762587,871.5626027,27473.5125,871.5626027,917.4343186,36.69737274,5633.616831,0.01203982,1.848299485
9.88,18.32,2991.959799,22474.6375,71.73123757,95.53465912,1003.569177,22474.6375,1003.569177,1056.388607,42.2555443,5675.872375,0.013863368,1.862162853
9.92,18.42,3008.291457,13318.25,42.27646193,91.94865629,1072.298084,13318.25,1072.298084,1128.734825,45.149393,5721.021768,0.014812793,1.876975646
9.96,18.54,3027.889447,16077.6,50.70521017,93.11908907,1106.285336,16077.6,1106.285336,1164.51088,46.58043521,5767.602203,0.015282295,1.892257941
10,18.71,3055.653266,22955.3125,71.73820725,95.47111686,1039.619277,22955.3125,1039.619277,1094.336081,43.77344325,5811.375646,0.014361366,1.906619307
10.04,18.89,3085.050251,24534,75.94120788,95.81524224,1026.68847,24534,1026.68847,1080.724705,43.22898819,5854.604635,0.014182739,1.920802045
10.08,19.14,3125.879397,34464.6875,105.2866988,97.52655515,852.4650397,34464.6875,852.4650397,897.3316208,35.89326483,5890.497899,0.011776006,1.932578051
10.12,19.31,3153.643216,23694.8125,71.74838008,95.35012039,1101.780256,23694.8125,1101.780256,1159.76869,46.39074761,5936.888647,0.015220062,1.947798113
10.16,19.36,3161.809045,7008.9375,21.16839505,87.89133574,848.6887102,7008.9375,848.6887102,893.356537,35.73426148,5972.622909,0.011723839,1.959521952
10.2,19.48,3181.407035,16895.4,50.7131542,92.84805709,1208.349362,16895.4,1208.349362,1271.946697,50.87786788,6023.500776,0.016692214,1.976214166
10.24,19.64,3207.537688,22689.6,67.55017115,94.8468577,1169.227376,22689.6,1169.227376,1230.765659,49.23062635,6072.731403,0.01615178,1.992365946
10.28,19.81,3235.301508,24311.0625,71.75638671,95.22815682,1160.085778,24311.0625,1160.085778,1221.142924,48.84571698,6121.57712,0.016025498,2.008391444
10.32,19.98,3263.065327,24520.5875,71.75901768,95.18220139,1181.352524,24520.5875,1181.352524,1243.528972,49.7411589,6171.318279,0.016319278,2.024710721
10.36,20.06,3276.130653,11611.6,33.84560141,89.96505478,1165.2177,11611.6,1165.2177,1226.544947,49.06179788,6220.380077,0.01609639,2.040807112
10.4,20.2,3298.994975,20431.95,59.14248183,93.71056221,1285.054785,20431.95,1285.054785,1352.689248,54.1075699,6274.487646,0.017751827,2.058558939
10.44,20.34,3321.859296,20574.05,59.14389741,93.66111037,1304.166323,20574.05,1304.166323,1372.806656,54.91226623,6329.399913,0.018015835,2.076574775
10.48,20.37,3326.758794,4427.2125,12.70809452,85.5468163,639.8731556,4427.2125,639.8731556,673.5506901,26.9420276,6356.34194,0.008839248,2.085414022
10.52,20.48,3344.723618,16288.9375,46.50545546,91.85813366,1326.223519,16288.9375,1326.223519,1396.024756,55.84099026,6412.182931,0.018320535,2.103734557
10.56,20.64,3370.854271,23849.6,67.56355675,94.54106091,1301.935136,23849.6,1301.935136,1370.458038,54.81832154,6467.001252,0.017985014,2.121719571
10.6,20.75,3388.819095,16504.2625,46.50708495,91.73916125,1363.390512,16504.2625,1363.390512,1435.147907,57.40591629,6524.407168,0.018833962,2.140553533
10.64,20.74,3387.18593,-1504.0125,-4.240175097,82.22689952,-267.3096529,0,0,0,0,6524.407168,0,2.140553533
10.68,20.7,3380.653266,-6008.8,-16.97299569,82.25531252,-1066.242782,0,0,0,0,6524.407168,0,2.140553533
10.72,20.58,3361.055276,-17956.8,-51.01814604,82.33966656,-3171.230756,0,0,0,0,6524.407168,0,2.140553533
10.76,20.57,3359.422111,-1491.6875,-4.240183543,82.34665476,-263.3327442,0,0,0,0,6524.407168,0,2.140553533
10.8,20.69,3379.020101,17948.1,50.72231739,92.3920251,1365.486943,17948.1,1365.486943,1437.354677,57.49418707,6581.901355,0.018862922,2.159416455
10.84,20.85,3405.150754,24093.2,67.56620459,94.46700455,1333.075659,24093.2,1333.075659,1403.237536,56.12950142,6638.030857,0.018415191,2.177831646
10.88,21.03,3434.547739,27326.7,75.97820232,95.26444465,1294.071002,27326.7,1294.071002,1362.180003,54.4872001,6692.518057,0.017876378,2.195708024
10.92,21.25,3470.477387,33718.3,92.77860397,96.51871091,1173.8315,33718.3,1173.8315,1235.612105,49.4244842,6741.942541,0.016215382,2.211923406
10.96,21.41,3496.60804,24742.8,67.57301157,94.25335481,1421.880926,24742.8,1421.880926,1496.716764,59.86867055,6801.811212,0.019641952,2.231565358
11,21.5,3511.306533,13999.3875,38.07252429,89.97618671,1403.272465,13999.3875,1403.272465,1477.12891,59.08515641,6860.896368,0.019384894,2.250950252
11.04,21.58,3524.371859,12493.2,33.85036451,89.16967838,1353.05374,12493.2,1353.05374,1424.267095,56.97068379,6917.867052,0.018691169,2.269641421
11.08,21.78,3557.035176,31436,84.39379219,95.74247508,1338.395533,31436,1338.395533,1408.837403,56.35349611,6974.220548,0.01848868,2.288130101
11.12,22,3592.964824,34914.55,92.79506186,96.28583163,1296.785172,34914.55,1296.785172,1365.037023,54.60148093,7028.822029,0.017913872,2.306043973
11.16,22.18,3622.361809,28827.45,75.99513366,94.82811807,1490.921678,28827.45,1490.921678,1569.39124,62.77564959,7091.597679,0.020595686,2.326639658
11.2,22.29,3640.326633,17732.4125,46.51562434,90.94672948,1605.363273,17732.4125,1605.363273,1689.856077,67.59424308,7159.191922,0.022176589,2.348816247
11.24,22.4,3658.291457,17820.1375,46.51618937,90.88281994,1624.694023,17820.1375,1624.694023,1710.204235,68.40816938,7227.600091,0.022443625,2.371259872
11.28,22.53,3679.522613,21173.2625,54.94999883,92.09893211,1672.913845,21173.2625,1672.913845,1760.961942,70.43847768,7298.038569,0.023109737,2.394369609
11.32,22.67,3702.386935,22939,59.16488963,92.61360198,1694.365842,22939,1694.365842,1783.542991,71.34171965,7369.380288,0.023406076,2.417775685
11.36,22.78,3720.351759,18123.1875,46.51809929,90.65455325,1693.692837,18123.1875,1693.692837,1782.834565,71.31338259,7440.693671,0.023396779,2.441172464
11.4,22.94,3746.482412,26517.6,67.58991483,93.54944855,1710.53143,26517.6,1710.53143,1800.5594,72.02237601,7512.716047,0.023629388,2.464801853
11.44,23.06,3766.080402,20010,50.73747883,91.15741019,1769.402222,20010,1769.402222,1862.528655,74.50114619,7587.217193,0.024442633,2.489244486
11.48,23.18,3785.678392,20114.4,50.73816404,91.08310038,1793.580857,20114.4,1793.580857,1887.979849,75.51919398,7662.736387,0.024776638,2.514021124
11.52,23.3,3805.276382,20218.8,50.73884218,91.00766998,1818.141223,20218.8,1818.141223,1913.832866,76.55331464,7739.289702,0.025115917,2.539137041
11.56,23.4,3821.60804,16928.75,42.30095103,89.53232954,1772.045764,16928.75,1772.045764,1865.31133,74.6124532,7813.902155,0.024479151,2.563616193
11.6,23.55,3846.105528,25529.0625,63.38478952,92.68379694,1867.758052,25529.0625,1867.758052,1966.061107,78.64244429,7892.544599,0.025801327,2.589417519
11.64,23.65,3862.437186,17110,42.30190854,89.35755014,1820.923171,17110,1820.923171,1916.761232,76.67044929,7969.215049,0.025154347,2.614571866
11.68,23.73,3875.502513,13740.2,33.85605983,87.71288697,1688.273904,13740.2,1688.273904,1777.130425,71.08521701,8040.300266,0.023321922,2.637893788
11.72,23.81,3888.567839,13786.6,33.8562519,87.65140975,1702.450743,13786.6,1702.450743,1792.053414,71.68213654,8111.982402,0.023517761,2.661411549
11.76,23.88,3900,12101.3375,29.63057971,86.73823669,1604.850737,12101.3375,1604.850737,1689.316565,67.5726626,8179.555065,0.022169509,2.683581058
11.8,24,3919.59799,20827.8,50.74266288,90.54541967,1969.181081,20827.8,1969.181081,2072.822191,82.91288764,8262.467952,0.027202391,2.710783449
11.84,24.11,3937.562814,19183.8625,46.52430991,89.76574823,1963.324788,19183.8625,1963.324788,2066.657672,82.66630687,8345.134259,0.027121492,2.737904941
11.88,24.24,3958.79397,22784.9375,54.96121483,91.04500999,2040.388878,22784.9375,2040.388878,2147.777766,85.91111064,8431.04537,0.02818606,2.766091001
11.92,24.31,3970.226131,12319.5625,29.631349,86.38458065,1677.360096,12319.5625,1677.360096,1765.642206,70.62568825,8501.671058,0.023171158,2.789262158
11.96,24.37,3980.025126,10587.9,25.4036078,85.41953524,1543.765028,10587.9,1543.765028,1625.015819,65.00063276,8566.671691,0.021325667,2.810587825
12,24.39,3983.291457,3535.1,8.474830106,81.31487756,660.5377633,3535.1,660.5377633,695.3029088,27.81211635,8594.483807,0.00912471,2.819712535
12.04,24.34,3975.125628,-8832.3125,-21.21753612,79.05902126,-1849.572683,0,0,0,0,8594.483807,0,2.819712535
12.08,24.28,3965.326633,-10574.85,-25.46634574,79.12159028,-2207.860511,0,0,0,0,8594.483807,0,2.819712535
12.12,24.37,3980.025126,15872.0625,38.08192849,88.03653856,1898.848076,15872.0625,1898.848076,1998.787449,79.95149794,8674.435305,0.026230806,2.845943342
12.16,24.5,4001.256281,23029.9875,54.96278307,90.86531807,2103.716107,23029.9875,2103.716107,2214.438007,88.57752028,8763.012825,0.029060866,2.875004208
12.2,24.64,4024.120603,24938.55,59.17954104,91.40463244,2143.560037,24938.55,2143.560037,2256.378986,90.25515943,8853.267985,0.029611273,2.904615481
12.24,24.75,4042.085427,19694.2625,46.52706061,89.28883396,2109.485157,19694.2625,2109.485157,2220.510691,88.82042766,8942.088413,0.02914056,2.933756041
12.28,24.86,4060.050251,19781.9875,46.52751912,89.20366116,2135.7304,19781.9875,2135.7304,2248.137263,89.92549053,9032.013903,0.029503114,2.963259155
12.32,24.98,4079.648241,21680.4,50.74765212,89.83519283,2203.770854,21680.4,2203.770854,2319.758794,92.79035175,9124.804255,0.030443029,2.993702183
12.36,25.09,4097.613065,19965.4125,46.52846484,89.02259539,2191.684113,19965.4125,2191.684113,2307.035908,92.28143632,9217.085691,0.030276062,3.023978245
12.4,25.14,4105.778894,9104.1875,21.17468789,83.74506948,1479.879352,9104.1875,1479.879352,1557.767739,62.31070957,9279.396401,0.020443146,3.044421391
12.44,25.19,4113.944724,9122.3125,21.17472972,83.69663077,1487.244289,9122.3125,1487.244289,1565.520304,62.62081217,9342.017213,0.020544886,3.064966277
12.48,25.35,4140.075377,29313.2,67.61240199,92.09311017,2317.762429,29313.2,2317.762429,2439.749925,97.58999702,9439.60721,0.032017716,3.096983993
12.52,25.54,4171.105528,35050.4875,80.24431373,93.48415894,2283.834057,35050.4875,2283.834057,2404.035849,96.16143398,9535.768644,0.031549027,3.12853302
12.56,25.6,4180.904523,11122.95,25.40511219,84.28350465,1748.13792,11122.95,1748.13792,1840.145179,73.60580715,9609.374451,0.024148887,3.152681907
12.6,25.67,4192.336683,13009.7625,29.63361247,85.16610948,1929.853926,13009.7625,1929.853926,2031.425185,81.2570074,9690.631458,0.026659123,3.17934103
12.64,25.75,4205.40201,14911.8,33.86054424,85.99988768,2087.668749,14911.8,2087.668749,2197.546052,87.90184208,9778.5333,0.028839187,3.208180217
12.68,25.84,4220.100503,16831.2375,38.08593626,86.78682678,2223.940566,16831.2375,2223.940566,2340.99007,93.6396028,9872.172903,0.030721654,3.238901871
12.72,25.94,4236.432161,18770.25,42.30982049,87.52768844,2341.084061,18770.25,2341.084061,2464.299012,98.57196047,9970.744864,0.032339882,3.271241753
12.76,26.12,4265.829146,33969.15,76.04183782,92.62101988,2506.576824,33969.15,2506.576824,2638.501921,105.5400768,10076.28494,0.034626009,3.305867763
12.8,26.28,4291.959799,30392,67.61997675,91.42062423,2607.443885,30392,2607.443885,2744.677774,109.787111,10186.07205,0.036019393,3.341887156
12.84,26.35,4303.39196,13354.8625,29.63465658,84.50097337,2069.873695,13354.8625,2069.873695,2178.814416,87.15257664,10273.22463,0.028593365,3.370480521
12.88,26.4,4311.557789,9560.9375,21.17569387,82.46304085,1676.697703,9560.9375,1676.697703,1764.944951,70.59779804,10343.82243,0.023162007,3.393642528
12.92,26.56,4337.688442,30716.8,67.62215343,91.20632793,2701.134664,30716.8,2701.134664,2843.299646,113.7319858,10457.55441,0.037313644,3.430956172
12.96,26.67,4355.653266,21225.4625,46.53452059,87.67008053,2617.082433,21225.4625,2617.082433,2754.823613,110.1929445,10567.74736,0.036152541,3.467108713
13,26.71,4362.18593,7740.1,16.94391566,81.05855493,1466.08679,7740.1,1466.08679,1543.249253,61.7299701,10629.47733,0.020252615,3.487361328
13.04,26.8,4376.884422,17457.6375,38.08831628,85.8795252,2465.101305,17457.6375,2465.101305,2594.843478,103.7937391,10733.27107,0.034053064,3.521414392
13.08,26.86,4386.683417,11671.05,25.40651041,82.9917802,1985.037837,11671.05,1985.037837,2089.513512,83.58054049,10816.85161,0.027421437,3.548835829
13.12,26.9,4393.21608,7795.2,16.94400535,80.84313871,1493.315652,7795.2,1493.315652,1571.911212,62.87644849,10879.72805,0.020628756,3.569464585
13.16,26.99,4407.914573,17581.6125,38.08876725,85.69161995,2515.643935,17581.6125,2515.643935,2648.046248,105.9218499,10985.6499,0.034751263,3.604215848
